ID,Observational,Latitude_decimal_degrees,Longitude_decimal_degrees
6751_Kukkonen2006_kukkonen2006_A_4_2,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_5_2,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_6_2,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_7_2,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_8_2,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_1_3,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_2_3,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_3_3,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_4_3,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_5_3,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_6_3,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_7_3,Experimental,62.3231944,25.9851389
6751_Kukkonen2006_kukkonen2006_A_8_3,Experimental,62.3231944,25.9851389
6817_Szlavecz2006_Szlavecz2006_Cylburn Arboretum,Observation,39.3504699,-76.6595085
6817_Szlavecz2006_Szlavecz2006_Leakin Park,Observation,39.3051975,-76.6968441
6817_Szlavecz2006_Szlavecz2006_Hillsdale Park,Observation,39.32159857,-76.70195676
6817_Szlavecz2006_Szlavecz2006_Loch Raven Reservoir,Observation,39.45682505,-76.59714688
6817_Szlavecz2006_Szlavecz2006_Oregon Ridge,Observation,39.4856492,-76.6900619
6817_Szlavecz2006_Szlavecz2006_Liberty Reservoir South,Observation,39.3946836,-76.87494279
6907_Zou2006_zou_pasture,Observation,18.3,-65.83
6907_Zou2006_zou_forest,Observation,18.3,-65.83
6908_Zerbino2006_Zerbino2006a_CC,Experimental,-33.2333333,-54.25
6908_Zerbino2006_Zerbino2006a_SR,Experimental,-33.2333333,-54.25
6908_Zerbino2006_Zerbino2006a_LR,Experimental,-33.2333333,-54.25
6908_Zerbino2006_Zerbino2006a_PI,Experimental,-33.2333333,-54.25
6908_Zerbino2006_Zerbino2006a_G,Experimental,-33.2333333,-54.25
6908_Zerbino2006_Zerbino2006b_CC,Experimental,-32.0266667,-57.1177778
6908_Zerbino2006_Zerbino2006b_SR,Experimental,-32.0266667,-57.1177778
6908_Zerbino2006_Zerbino2006b_LR,Experimental,-32.0266667,-57.1177778
6908_Zerbino2006_Zerbino2006b_PI,Experimental,-32.0266667,-57.1177778
6908_Zerbino2006_Zerbino2006b_G,Experimental,-32.0266667,-57.1177778
7031_Gundale2005_gundale2005_F1,Observation,46.214,-89.0701
7031_Gundale2005_gundale2005_F2,Observation,46.336,-89.28186667
7031_Gundale2005_gundale2005_F3,Observation,46.33668333,-89.12828333
7031_Gundale2005_gundale2005_F4,Observation,46.1697,-88.8838
7031_Gundale2005_gundale2005_F5,Observation,46.36535,-88.6736
7031_Gundale2005_gundale2005_F6,Observation,46.66058333,-88.91135
7031_Gundale2005_gundale2005_F7,Observation,46.2931,-89.76615
7031_Gundale2005_gundale2005_F8,Observation,46.28368333,-89.77748333
7031_Gundale2005_gundale2005_F9,Observation,46.5566,-89.80731667
7031_Gundale2005_gundale2005_F10,Observation,46.57406667,-89.57905
7031_Gundale2005_gundale2005_H1,Observation,46.2066,-89.02631667
7031_Gundale2005_gundale2005_H2,Observation,46.39133333,-89.28383333
7031_Gundale2005_gundale2005_H3,Observation,46.46366667,-89.072
7031_Gundale2005_gundale2005_H4,Observation,46.22385,-88.63811667
7031_Gundale2005_gundale2005_H5,Observation,46.47793333,-88.65923333
7031_Gundale2005_gundale2005_H6,Observation,46.60908333,-88.87003333
7031_Gundale2005_gundale2005_H7,Observation,46.30465,-89.48378333
7031_Gundale2005_gundale2005_H8,Observation,46.37903333,-89.66423333
7031_Gundale2005_gundale2005_H9,Observation,46.55713333,-89.83931667
7031_Gundale2005_gundale2005_H10,Observation,46.63115,-89.51406667
7031_Gundale2005_gundale2005_R1,Observation,46.22555556,-89.08916667
7031_Gundale2005_gundale2005_R2,Observation,46.3926,-89.28341667
7031_Gundale2005_gundale2005_R3,Observation,46.45945,-89.07418333
7031_Gundale2005_gundale2005_R4,Observation,46.22668333,-88.63898333
7031_Gundale2005_gundale2005_R5,Observation,46.47801667,-88.65833333
7031_Gundale2005_gundale2005_R6,Observation,46.62458333,-88.87153333
7031_Gundale2005_gundale2005_R7,Observation,46.30416667,-89.48358333
7031_Gundale2005_gundale2005_R8,Observation,46.38418333,-89.65738333
7031_Gundale2005_gundale2005_R9,Observation,46.55603333,-89.83843333
7031_Gundale2005_gundale2005_R10,Observation,46.62936667,-89.51796667
7031_Gundale2005_gundale2005_S1,Observation,46.22935,-89.23533333
7031_Gundale2005_gundale2005_S2,Observation,46.23265,-89.23505
7031_Gundale2005_gundale2005_S3,Observation,46.20128333,-89.24051667
7031_Gundale2005_gundale2005_S4,Observation,46.20053333,-89.24028333
7031_Gundale2005_gundale2005_S5,Observation,46.18363333,-89.2333
7031_Gundale2005_gundale2005_S6,Observation,46.18303333,-89.23486667
7031_Gundale2005_gundale2005_S7,Observation,46.20321667,-89.36761667
7031_Gundale2005_gundale2005_S8,Observation,46.2018,-89.36806667
7031_Gundale2005_gundale2005_S9,Observation,46.23531667,-89.36065
7031_Gundale2005_gundale2005_S10,Observation,46.23483333,-89.35993333
7088_Nair2005_Nair2005_Sidi Khalifa,Observation,32.240064,20.210713
7088_Nair2005_Nair2005_EL-Koefia,Observation,32.201249,20.170657
7088_Nair2005_Nair2005_Sidi Hussain,Observation,32.107878,20.069981
7088_Nair2005_Nair2005_Bouatni,Observation,32.118255,20.143533
7088_Nair2005_Nair2005_Benina canal,Observation,32.081106,20.153865
7088_Nair2005_Nair2005_Benina grassland,Observation,32.081106,20.153865
7088_Nair2005_Nair2005_Benina farm,Observation,32.081106,20.153865
7088_Nair2005_Nair2005_Fuwayhat,Observation,32.063594,20.059108
7088_Nair2005_Nair2005_Garyounis,Observation,32.03681,20.045605
7088_Nair2005_Nair2005_El-Guarsha,Observation,32.042875,20.112008
7088_Nair2005_Nair2005_Ganfuda,Observation,32.003968,20.00759
7088_Nair2005_Nair2005_Hawari,Observation,32.012862,20.124925
7088_Nair2005_Nair2005_Nuwagia,Observation,31.954398,20.08055
7146_Li2005_Li2005_ES1-F1_Landslide_1,Experimental,18.3333333,-65.75
7146_Li2005_Li2005_ES1-F1_Landslide_2,Experimental,18.3333333,-65.75
7146_Li2005_Li2005_ES1-F1_Forest_1,Experimental,18.3333333,-65.75
7146_Li2005_Li2005_ES1-F1_Forest_2,Experimental,18.3333333,-65.75
7146_Li2005_Li2005_ES2-F2_Landslide_1,Experimental,18.3333333,-65.75
7146_Li2005_Li2005_ES2-F2_Landslide_2,Experimental,18.3333333,-65.75
7146_Li2005_Li2005_ES2-F2_Forest_1,Experimental,18.3333333,-65.75
7146_Li2005_Li2005_ES2-F2_Forest_2,Experimental,18.3333333,-65.75
7213_Seeber2005_SP Kaserstattalm_managed Meadow,Observation,47.12692,11.30057
7213_Seeber2005_SP Kaserstattalm_abandoned Meadow,Observation,47.12485,11.29689
7213_Seeber2005_SP Kaserstattalm_managed Pasture,Observation,47.12553,11.29017
7213_Seeber2005_SP Kaserstattalm_abandoned Pasture,Observation,47.12553,11.29221
7264_Whalen2004_Whalen2004_Corn,Observation,45.05,-74.1833333
7264_Whalen2004_Whalen2004_Hayfield,Observation,45.05,-74.1833333
7264_Whalen2004_Whalen2004_Forest,Observation,45.05,-74.1833333
7292_Wong2016_Malaysia_oilpalm_OP5,Observation,3.9048889,102.5246111
7292_Wong2016_Malaysia_oilpalm_OP18,Observation,3.9048889,102.5246111
7292_Wong2016_Malaysia_oilpalm_SF,Observation,3.8711667,102.5165556
7346_Paudel2016_paudel_100_2,Observation,32.89356,-118.46214
7346_Paudel2016_paudel_105_2,Observation,32.89806,-118.48586
7346_Paudel2016_paudel_125_2,Observation,32.89759,-118.48623
7346_Paudel2016_paudel_136_1,Observation,32.89762,-118.48658
7346_Paudel2016_paudel_136_2,Observation,32.89762,-118.48658
7346_Paudel2016_paudel_140_2,Observation,32.95283,-118.52694
7346_Paudel2016_paudel_158_1,Observation,32.98671,-118.56851
7346_Paudel2016_paudel_158_2,Observation,32.98671,-118.56851
7346_Paudel2016_paudel_20_2,Observation,32.90281,-118.49423
7346_Paudel2016_paudel_228_2,Observation,32.94848,-118.5235
7346_Paudel2016_paudel_230_2,Observation,32.94707,-118.52523
7346_Paudel2016_paudel_25_1,Observation,32.94896,-118.53746
7346_Paudel2016_paudel_25_2,Observation,32.94896,-118.53746
7346_Paudel2016_paudel_250_1,Observation,32.99078,-118.55753
7346_Paudel2016_paudel_250_2,Observation,32.99078,-118.55753
7346_Paudel2016_paudel_313_2,Observation,32.94894,-118.53773
7346_Paudel2016_paudel_400_1,Observation,32.90284,-118.49434
7346_Paudel2016_paudel_401_1,Observation,32.90571,-118.49479
7346_Paudel2016_paudel_402_1,Observation,32.94791,-118.52201
7346_Paudel2016_paudel_402_2,Observation,32.94791,-118.52201
7346_Paudel2016_paudel_403_1,Observation,32.94631,-118.52936
7346_Paudel2016_paudel_6_1,Observation,32.95345,-118.5271
7346_Paudel2016_paudel_6_2,Observation,32.95345,-118.5271
7364_Kanianska2016_kanianska_Nacina Ves1,Observation,48.8127667,21.8586167
7364_Kanianska2016_kanianska_Nacina Ves2,Observation,48.8222167,21.86535
7364_Kanianska2016_kanianska_Voderady,Observation,48.28765,17.5592
7364_Kanianska2016_kanianska_Dvorníky1,Observation,48.2045,18.9241
7364_Kanianska2016_kanianska_Dvorníky2,Observation,48.2028,18.9288833
7364_Kanianska2016_kanianska_Moravský Ján1,Observation,48.5823833,17.006
7364_Kanianska2016_kanianska_Moravský Ján2,Observation,48.5831167,16.9994667
7364_Kanianska2016_kanianska_Kečovo1,Observation,48.4749667,20.461
7364_Kanianska2016_kanianska_Kečovo2,Observation,48.47705,20.4644667
7364_Kanianska2016_kanianska_Tajov1,Observation,48.7474833,19.0520833
7364_Kanianska2016_kanianska_Tajov2,Observation,48.7472833,19.05255
7364_Kanianska2016_kanianska_Liptovská Teplička1,Observation,48.9499667,20.1128
7364_Kanianska2016_kanianska_Liptovská Teplička2,Observation,48.9501833,20.1145833
7374_Chamagne2016_chamagne2016_1,Observation,49.32035,16.75247
7374_Chamagne2016_chamagne2016_3,Observation,49.3259,16.72493
7374_Chamagne2016_chamagne2016_12,Observation,49.31004,16.75305
7374_Chamagne2016_chamagne2016_15,Observation,49.31648,16.62221
7374_Chamagne2016_chamagne2016_18,Observation,49.30788,16.74258
7374_Chamagne2016_chamagne2016_23,Observation,49.31868,16.76178
7374_Chamagne2016_chamagne2016_24,Observation,49.3194,16.77122
7374_Chamagne2016_chamagne2016_25,Observation,49.31935,16.76504
7374_Chamagne2016_chamagne2016_26,Observation,49.28455,16.73915
7374_Chamagne2016_chamagne2016_27,Observation,49.32142242,16.69262844
7374_Chamagne2016_chamagne2016_28,Observation,49.2690085,16.70150269
7374_Chamagne2016_chamagne2016_29,Observation,49.27311284,16.62282056
7374_Chamagne2016_chamagne2016_30,Observation,49.26154,16.62362
7374_Chamagne2016_chamagne2016_31,Observation,49.26836189,16.60723855
7374_Chamagne2016_chamagne2016_32,Observation,49.24467,16.60626
7374_Chamagne2016_chamagne2016_33,Observation,49.32778137,16.69556267
7374_Chamagne2016_chamagne2016_34,Observation,49.32213,16.72137
7374_Chamagne2016_chamagne2016_35,Observation,49.31185733,16.70407784
7374_Chamagne2016_chamagne2016_36,Observation,49.30738789,16.65743951
7374_Chamagne2016_chamagne2016_37,Observation,49.30022339,16.66933661
7374_Chamagne2016_chamagne2016_38,Observation,49.25889704,16.64091865
7374_Chamagne2016_chamagne2016_39,Observation,49.31171,16.7875
7374_Chamagne2016_chamagne2016_40,Observation,49.32002719,16.61487435
7374_Chamagne2016_chamagne2016_41,Observation,49.30750988,16.75205895
7374_Chamagne2016_chamagne2016_42,Observation,49.25809928,16.63570198
7374_Chamagne2016_chamagne2016_43,Observation,49.22942393,16.68716276
7374_Chamagne2016_chamagne2016_44,Observation,49.29504963,16.61064509
7374_Chamagne2016_chamagne2016_45,Observation,49.30562,16.76708
7374_Chamagne2016_chamagne2016_46,Observation,49.28906726,16.63891993
7374_Chamagne2016_chamagne2016_47,Observation,49.24068502,16.69030636
7374_Chamagne2016_chamagne2016_48,Observation,49.30369638,16.79610562
7374_Chamagne2016_chamagne2016_49,Observation,49.31655934,16.72165108
7374_Chamagne2016_chamagne2016_50,Observation,49.30306828,16.61834371
7374_Chamagne2016_chamagne2016_51,Observation,49.26148613,16.68746524
7374_Chamagne2016_chamagne2016_52,Observation,49.25918,16.6362
7374_Chamagne2016_chamagne2016_53,Observation,49.31178386,16.71380455
7374_Chamagne2016_chamagne2016_54,Observation,49.30787,16.78407
7374_Chamagne2016_chamagne2016_55,Observation,49.30352671,16.61154997
7374_Chamagne2016_chamagne2016_56,Observation,49.31097523,16.76776063
7374_Chamagne2016_chamagne2016_57,Observation,49.25881882,16.6300732
7374_Chamagne2016_chamagne2016_58,Observation,49.27576121,16.6219969
7374_Chamagne2016_chamagne2016_59,Observation,49.29356901,16.60959356
7374_Chamagne2016_chamagne2016_60,Observation,49.30579242,16.59416528
7374_Chamagne2016_chamagne2016_61,Observation,49.30595,16.76135
7374_Chamagne2016_chamagne2016_62,Observation,49.32256,16.66819
7389_Franco2016_franco_Valparaiso_1_Native vegetation,Observation,-21.25007467,-50.78964422
7389_Franco2016_franco_Valparaiso_2_Native vegetation,Observation,-21.24993009,-50.78943844
7389_Franco2016_franco_Valparaiso_3_Native vegetation,Observation,-21.24984141,-50.78917617
7389_Franco2016_franco_Valparaiso_4_Native vegetation,Observation,-21.24969623,-50.78899202
7389_Franco2016_franco_Valparaiso_5_Native vegetation,Observation,-21.24948308,-50.78873763
7389_Franco2016_franco_Valparaiso_6_Native vegetation,Observation,-21.24957779,-50.78976877
7389_Franco2016_franco_Valparaiso_7_Native vegetation,Observation,-21.2495928,-50.78980599
7389_Franco2016_franco_Valparaiso_8_Native vegetation,Observation,-21.24939834,-50.78925949
7389_Franco2016_franco_Valparaiso_9_Native vegetation,Observation,-21.24937168,-50.78895925
7389_Franco2016_franco_Jatai_1_Native vegetation,Observation,-17.91611481,-51.59693527
7389_Franco2016_franco_Jatai_2_Native vegetation,Observation,-17.91580963,-51.59651566
7389_Franco2016_franco_Jatai_3_Native vegetation,Observation,-17.9155407,-51.59602356
7389_Franco2016_franco_Jatai_4_Native vegetation,Observation,-17.91507721,-51.59627151
7389_Franco2016_franco_Jatai_5_Native vegetation,Observation,-17.91528511,-51.59674835
7389_Franco2016_franco_Jatai_6_Native vegetation,Observation,-17.9157209,-51.59718409
7389_Franco2016_franco_Jatai_7_Native vegetation,Observation,-17.9152813,-51.59746933
7389_Franco2016_franco_Jatai_8_Native vegetation,Observation,-17.91488266,-51.59697723
7389_Franco2016_franco_Jatai_9_Native vegetation,Observation,-17.91466141,-51.59656906
7389_Franco2016_franco_Ipaussu_1_Native vegetation,Observation,-23.09097581,-49.62605895
7389_Franco2016_franco_Ipaussu_2_Native vegetation,Observation,-23.0912193,-49.6257546
7389_Franco2016_franco_Ipaussu_3_Native vegetation,Observation,-23.09137076,-49.62571789
7389_Franco2016_franco_Ipaussu_4_Native vegetation,Observation,-23.09147377,-49.62543014
7389_Franco2016_franco_Ipaussu_5_Native vegetation,Observation,-23.09083524,-49.62607462
7389_Franco2016_franco_Ipaussu_6_Native vegetation,Observation,-23.09073709,-49.62589919
7389_Franco2016_franco_Ipaussu_7_Native vegetation,Observation,-23.09051321,-49.62565276
7389_Franco2016_franco_Ipaussu_8_Native vegetation,Observation,-23.09030416,-49.62551136
7389_Franco2016_franco_Ipaussu_9_Native vegetation,Observation,-23.09010426,-49.62534975
7389_Franco2016_franco_Valparaiso_1_Pasture,Observation,-21.25922578,-50.79341322
7389_Franco2016_franco_Valparaiso_2_Pasture,Observation,-21.25922511,-50.79292204
7389_Franco2016_franco_Valparaiso_3_Pasture,Observation,-21.25922729,-50.79244059
7389_Franco2016_franco_Valparaiso_4_Pasture,Observation,-21.25878925,-50.79338891
7389_Franco2016_franco_Valparaiso_5_Pasture,Observation,-21.25872589,-50.79298843
7389_Franco2016_franco_Valparaiso_6_Pasture,Observation,-21.25867425,-50.79247638
7389_Franco2016_franco_Valparaiso_7_Pasture,Observation,-21.25837938,-50.79348103
7389_Franco2016_franco_Valparaiso_8_Pasture,Observation,-21.25834719,-50.7930129
7389_Franco2016_franco_Valparaiso_9_Pasture,Observation,-21.25822557,-50.79250563
7389_Franco2016_franco_Jatai_1_Pasture,Observation,-17.91188744,-51.59617164
7389_Franco2016_franco_Jatai_2_Pasture,Observation,-17.91198953,-51.596636
7389_Franco2016_franco_Jatai_3_Pasture,Observation,-17.91212845,-51.59718704
7389_Franco2016_franco_Jatai_4_Pasture,Observation,-17.91227703,-51.59602446
7389_Franco2016_franco_Jatai_5_Pasture,Observation,-17.91248894,-51.59647369
7389_Franco2016_franco_Jatai_6_Pasture,Observation,-17.91261113,-51.59692601
7389_Franco2016_franco_Jatai_7_Pasture,Observation,-17.91272354,-51.59585953
7389_Franco2016_franco_Jatai_8_Pasture,Observation,-17.91292191,-51.59630966
7389_Franco2016_franco_Jatai_9_Pasture,Observation,-17.91303048,-51.59679056
7389_Franco2016_franco_Ipaussu_1_Pasture,Observation,-23.07814688,-49.62718824
7389_Franco2016_franco_Ipaussu_2_Pasture,Observation,-23.07803859,-49.62761002
7389_Franco2016_franco_Ipaussu_3_Pasture,Observation,-23.07798319,-49.62806691
7389_Franco2016_franco_Ipaussu_4_Pasture,Observation,-23.07798553,-49.62806616
7389_Franco2016_franco_Ipaussu_5_Pasture,Observation,-23.07761547,-49.62765721
7389_Franco2016_franco_Ipaussu_6_Pasture,Observation,-23.07755328,-49.62804797
7389_Franco2016_franco_Ipaussu_7_Pasture,Observation,-23.0771771,-49.62766282
7389_Franco2016_franco_Ipaussu_8_Pasture,Observation,-23.07714516,-49.62768579
7389_Franco2016_franco_Ipaussu_9_Pasture,Observation,-23.07708817,-49.62805325
7389_Franco2016_franco_Valparaiso_1_Sugarcane,Observation,-21.2585041,-50.79042214
7389_Franco2016_franco_Valparaiso_2_Sugarcane,Observation,-21.25817813,-50.7906974
7389_Franco2016_franco_Valparaiso_3_Sugarcane,Observation,-21.25783187,-50.7909699
7389_Franco2016_franco_Valparaiso_4_Sugarcane,Observation,-21.25852489,-50.79008368
7389_Franco2016_franco_Valparaiso_5_Sugarcane,Observation,-21.25798593,-50.79033195
7389_Franco2016_franco_Valparaiso_6_Sugarcane,Observation,-21.25764119,-50.790571
7389_Franco2016_franco_Valparaiso_7_Sugarcane,Observation,-21.25849312,-50.78968043
7389_Franco2016_franco_Valparaiso_8_Sugarcane,Observation,-21.25803974,-50.78971789
7389_Franco2016_franco_Valparaiso_9_Sugarcane,Observation,-21.25753784,-50.79005686
7389_Franco2016_franco_Jatai_1_Sugarcane,Observation,-17.91631317,-51.59812927
7389_Franco2016_franco_Jatai_2_Sugarcane,Observation,-17.91664314,-51.59786987
7389_Franco2016_franco_Jatai_3_Sugarcane,Observation,-17.9169426,-51.59764862
7389_Franco2016_franco_Jatai_4_Sugarcane,Observation,-17.91727448,-51.59738541
7389_Franco2016_franco_Jatai_5_Sugarcane,Observation,-17.91757965,-51.59712982
7389_Franco2016_franco_Jatai_6_Sugarcane,Observation,-17.91693115,-51.59828949
7389_Franco2016_franco_Jatai_7_Sugarcane,Observation,-17.91722488,-51.59803772
7389_Franco2016_franco_Jatai_8_Sugarcane,Observation,-17.91751289,-51.59783554
7389_Franco2016_franco_Jatai_9_Sugarcane,Observation,-17.91786957,-51.5976181
7389_Franco2016_franco_Ipaussu_1_Sugarcane,Observation,-23.07865935,-49.62573465
7389_Franco2016_franco_Ipaussu_2_Sugarcane,Observation,-23.07847411,-49.6252236
7389_Franco2016_franco_Ipaussu_3_Sugarcane,Observation,-23.07836507,-49.62474324
7389_Franco2016_franco_Ipaussu_4_Sugarcane,Observation,-23.07821645,-49.62576793
7389_Franco2016_franco_Ipaussu_5_Sugarcane,Observation,-23.07806281,-49.6253899
7389_Franco2016_franco_Ipaussu_6_Sugarcane,Observation,-23.07794672,-49.62494181
7389_Franco2016_franco_Ipaussu_7_Sugarcane,Observation,-23.07776978,-49.62597831
7389_Franco2016_franco_Ipaussu_8_Sugarcane,Observation,-23.07759418,-49.6254992
7389_Franco2016_franco_Ipaussu_9_Sugarcane,Observation,-23.07741095,-49.62510643
7439_Wozniak2016_Wozniak2016_CT_CR,Experimental,51.3030556,23.6127778
7439_Wozniak2016_Wozniak2016_RT_CR,Experimental,51.3030556,23.6127778
7439_Wozniak2016_Wozniak2016_NT_CR,Experimental,51.3030556,23.6127778
7439_Wozniak2016_Wozniak2016_CT_M,Experimental,51.3030556,23.6127778
7439_Wozniak2016_Wozniak2016_RT_M,Experimental,51.3030556,23.6127778
7439_Wozniak2016_Wozniak2016_NT_M,Experimental,51.3030556,23.6127778
7471_Moos2016_moos_DairyT1CT_1,Observation,53.768652,10.525113
7471_Moos2016_moos_DairyT1CT_2,Observation,53.768652,10.525113
7471_Moos2016_moos_DairyT1CT_3,Observation,53.768652,10.525113
7471_Moos2016_moos_DairyT3CT_4,Observation,53.768652,10.525113
7471_Moos2016_moos_DairyT3CT_5,Observation,53.768652,10.525113
7471_Moos2016_moos_DairyT3CT_6,Observation,53.768652,10.525113
7471_Moos2016_moos_DairyT4ORT_7,Observation,53.768438,10.523291
7471_Moos2016_moos_DairyT4ORT_8,Observation,53.768438,10.523291
