"MTB";"PERIODE";"Artensumme";"X";"Y";"SMTB";"TKBUNDESLA"
"7489";7225;"1900-2018";15;9.91550635549604;48.7489996491272;"Heubach";"Baden-WÅrttemberg"
"7490";7225;"2000-2018";15;9.91550635549604;48.7489996491272;"Heubach";"Baden-WÅrttemberg"
"7491";7226;"1980-1999";11;10.0821492087827;48.7490004309599;"Oberkochen";"Baden-WÅrttemberg"
"7492";7226;"2000-2018";11;10.0821492087827;48.7490004309599;"Oberkochen";"Baden-WÅrttemberg"
"7493";7226;"1900-2018";11;10.0821492087827;48.7490004309599;"Oberkochen";"Baden-WÅrttemberg"
"7494";7227;"2000-2018";11;10.248792066317;48.7490012473066;"Neresheim (West)";"Bayern"
"7495";7227;"1980-1999";9;10.248792066317;48.7490012473066;"Neresheim (West)";"Bayern"
"7496";7227;"1900-2018";11;10.248792066317;48.7490012473066;"Neresheim (West)";"Bayern"
"7497";7228;"2000-2018";13;10.4154349283489;48.7490020982066;"Neresheim (Ost)";"Bayern"
"7498";7228;"1900-2018";13;10.4154349283489;48.7490020982066;"Neresheim (Ost)";"Bayern"
"7499";7228;"1980-1999";12;10.4154349283489;48.7490020982066;"Neresheim (Ost)";"Bayern"
"7500";7229;"2000-2018";12;10.5820777950769;48.7490029837394;"Bissingen";"Bayern"
"7501";7229;"1980-1999";13;10.5820777950769;48.7490029837394;"Bissingen";"Bayern"
"7502";7229;"1900-2018";13;10.5820777950769;48.7490029837394;"Bissingen";"Bayern"
"7503";7230;"1980-1999";11;10.7487206667324;48.7490039039804;"Donauwîrth";"Bayern"
"7504";7230;"1900-2018";15;10.7487206667324;48.7490039039804;"Donauwîrth";"Bayern"
"7505";7230;"2000-2018";15;10.7487206667324;48.7490039039804;"Donauwîrth";"Bayern"
"7506";7231;"2000-2018";16;10.9153635435286;48.7490048590906;"Genderkingen";"Bayern"
"7507";7231;"1980-1999";13;10.9153635435286;48.7490048590906;"Genderkingen";"Bayern"
"7508";7231;"1900-2018";15;10.9153635435286;48.7490048590906;"Genderkingen";"Bayern"
"7509";7232;"1980-1999";15;11.0820064257236;48.7490058492434;"Burgheim Nord";"Bayern"
"7510";7232;"1900-2018";17;11.0820064257236;48.7490058492434;"Burgheim Nord";"Bayern"
"7511";7232;"2000-2018";17;11.0820064257236;48.7490058492434;"Burgheim Nord";"Bayern"
"7512";7233;"2000-2018";20;11.2486493135866;48.7490068747016;"Neuburg a.d.Donau";"Bayern"
"7513";7233;"1980-1999";18;11.2486493135866;48.7490068747016;"Neuburg a.d.Donau";"Bayern"
"7514";7233;"1900-2018";19;11.2486493135866;48.7490068747016;"Neuburg a.d.Donau";"Bayern"
"7515";7234;"2000-2018";19;11.4152922074105;48.7490079357495;"Ingolstadt";"Bayern"
"7516";7234;"1980-1999";18;11.4152922074105;48.7490079357495;"Ingolstadt";"Bayern"
"7517";7234;"1900-2018";19;11.4152922074105;48.7490079357495;"Ingolstadt";"Bayern"
"7518";7235;"2000-2018";15;11.5819351074562;48.7490090328091;"Vohburg a.d.Donau";"Bayern"
"7519";7235;"1980-1999";15;11.5819351074562;48.7490090328091;"Vohburg a.d.Donau";"Bayern"
"7520";7235;"1900-2018";17;11.5819351074562;48.7490090328091;"Vohburg a.d.Donau";"Bayern"
"7521";7236;"2000-2018";11;11.7485780140617;48.7490101663408;"MÅnchsmÅnster";"Bayern"
"7522";7236;"1980-1999";13;11.7485780140617;48.7490101663408;"MÅnchsmÅnster";"Bayern"
"7523";7236;"1900-2018";13;11.7485780140617;48.7490101663408;"MÅnchsmÅnster";"Bayern"
"7524";7237;"1900-2018";12;11.9152209276041;48.7490113369389;"Siegenburg";"Bayern"
"7525";7237;"2000-2018";5;11.9152209276041;48.7490113369389;"Siegenburg";"Bayern"
"7526";7237;"1980-1999";12;11.9152209276041;48.7490113369389;"Siegenburg";"Bayern"
"7527";7238;"1980-1999";9;12.0818638484732;48.7490125453099;"Rottenburg a.d.Laaber";"Bayern"
"7528";7238;"1900-2018";11;12.0818638484732;48.7490125453099;"Rottenburg a.d.Laaber";"Bayern"
"7529";7238;"2000-2018";10;12.0818638484732;48.7490125453099;"Rottenburg a.d.Laaber";"Bayern"
"7530";7239;"1980-1999";10;12.248506777069;48.7490137922848;"Mallersdorf";"Bayern"
"7531";7239;"2000-2018";8;12.248506777069;48.7490137922848;"Mallersdorf";"Bayern"
"7532";7239;"1900-2018";11;12.248506777069;48.7490137922848;"Mallersdorf";"Bayern"
"7533";7240;"2000-2018";3;12.4151497139212;48.7490150788747;"Mengkofen";"Bayern"
"7534";7240;"1980-1999";6;12.4151497139212;48.7490150788747;"Mengkofen";"Bayern"
"7535";7240;"1900-2018";7;12.4151497139212;48.7490150788747;"Mengkofen";"Bayern"
"7536";7241;"2000-2018";11;12.5817926595701;48.7490164062257;"Pilsting";"Bayern"
"7537";7241;"1900-2018";12;12.5817926595701;48.7490164062257;"Pilsting";"Bayern"
"7538";7241;"1980-1999";11;12.5817926595701;48.7490164062257;"Pilsting";"Bayern"
"7539";7242;"2000-2018";12;12.7484356146142;48.7490177756614;"Wallersdorf";"Bayern"
"7540";7242;"1980-1999";13;12.7484356146142;48.7490177756614;"Wallersdorf";"Bayern"
"7541";7242;"1900-2018";14;12.7484356146142;48.7490177756614;"Wallersdorf";"Bayern"
"7542";7243;"1980-1999";15;12.9150785797747;48.7490191887504;"Plattling";"Bayern"
"7543";7243;"1900-2018";17;12.9150785797747;48.7490191887504;"Plattling";"Bayern"
"7544";7243;"2000-2018";16;12.9150785797747;48.7490191887504;"Plattling";"Bayern"
"7545";7244;"1900-2018";16;13.0817215558099;48.7490206472362;"Osterhofen";"Bayern"
"7546";7244;"1980-1999";15;13.0817215558099;48.7490206472362;"Osterhofen";"Bayern"
"7547";7244;"2000-2018";17;13.0817215558099;48.7490206472362;"Osterhofen";"Bayern"
"7548";7245;"1980-1999";16;13.2483645436216;48.7490221531362;"Schîllnach";"Bayern"
"7549";7245;"1900-2018";16;13.2483645436216;48.7490221531362;"Schîllnach";"Bayern"
"7550";7245;"2000-2018";15;13.2483645436216;48.7490221531362;"Schîllnach";"Bayern"
"7551";7246;"1980-1999";13;13.4150075442226;48.7490237087281;"Tittling";"Bayern"
"7552";7246;"2000-2018";14;13.4150075442226;48.7490237087281;"Tittling";"Bayern"
"7553";7246;"1900-2018";15;13.4150075442226;48.7490237087281;"Tittling";"Bayern"
"7554";7247;"2000-2018";10;13.5816505587205;48.7490253165683;"Waldkirchen";"Bayern"
"7555";7247;"1980-1999";10;13.5816505587205;48.7490253165683;"Waldkirchen";"Bayern"
"7556";7247;"1900-2018";10;13.5816505587205;48.7490253165683;"Waldkirchen";"Bayern"
"7557";7248;"1900-2018";11;13.7482935883589;48.749026979531;"Jandelsbrunn";"Bayern"
"7558";7248;"2000-2018";11;13.7482935883589;48.749026979531;"Jandelsbrunn";"Bayern"
"7559";7248;"1980-1999";7;13.7482935883589;48.749026979531;"Jandelsbrunn";"Bayern"
"7560";7249;"2000-2018";1;13.9149366346248;48.7490287008098;NA;NA
"7561";7249;"1900-2018";1;13.9149366346248;48.7490287008098;NA;NA
"7562";7312;"1980-1999";2;7.74914999081978;48.6490040398373;"Rheinau";"Baden-WÅrttemberg"
"7563";7312;"1900-2018";4;7.74914999081978;48.6490040398373;"Rheinau";"Baden-WÅrttemberg"
"7564";7312;"2000-2018";2;7.74914999081978;48.6490040398373;"Rheinau";"Baden-WÅrttemberg"
"7565";7313;"1900-2018";20;7.91579285444765;48.6490043730094;"Rheinau";"Baden-WÅrttemberg"
"7566";7313;"1980-1999";16;7.91579285444765;48.6490043730094;"Rheinau";"Baden-WÅrttemberg"
"7567";7313;"2000-2018";19;7.91579285444765;48.6490043730094;"Rheinau";"Baden-WÅrttemberg"
"7568";7314;"2000-2018";17;8.08243571970842;48.6490047407005;"BÅhl";"Baden-WÅrttemberg"
"7569";7314;"1900-2018";17;8.08243571970842;48.6490047407005;"BÅhl";"Baden-WÅrttemberg"
"7570";7314;"1980-1999";16;8.08243571970842;48.6490047407005;"BÅhl";"Baden-WÅrttemberg"
"7571";7315;"1980-1999";10;8.24907858676481;48.6490051428745;"BÅhlertal";"Baden-WÅrttemberg"
"7572";7315;"1900-2018";10;8.24907858676481;48.6490051428745;"BÅhlertal";"Baden-WÅrttemberg"
"7573";7315;"2000-2018";11;8.24907858676481;48.6490051428745;"BÅhlertal";"Baden-WÅrttemberg"
"7574";7316;"2000-2018";12;8.41572145583247;48.6490055795094;"Forbach";"Baden-WÅrttemberg"
"7575";7316;"1980-1999";11;8.41572145583247;48.6490055795094;"Forbach";"Baden-WÅrttemberg"
"7576";7316;"1900-2018";11;8.41572145583247;48.6490055795094;"Forbach";"Baden-WÅrttemberg"
"7577";7317;"2000-2018";11;8.58236432712505;48.6490060505989;"Neuweiler";"Baden-WÅrttemberg"
"7578";7317;"1900-2018";11;8.58236432712505;48.6490060505989;"Neuweiler";"Baden-WÅrttemberg"
"7579";7317;"1980-1999";10;8.58236432712505;48.6490060505989;"Neuweiler";"Baden-WÅrttemberg"
"7580";7318;"1900-2018";15;8.74900720085891;48.6490065561175;"Wildberg";"Baden-WÅrttemberg"
"7581";7318;"2000-2018";16;8.74900720085891;48.6490065561175;"Wildberg";"Baden-WÅrttemberg"
"7582";7318;"1980-1999";15;8.74900720085891;48.6490065561175;"Wildberg";"Baden-WÅrttemberg"
"7583";7319;"1900-2018";18;8.91565007719741;48.6490070960852;"GÑrtringen";"Baden-WÅrttemberg"
"7584";7319;"1980-1999";17;8.91565007719741;48.6490070960852;"GÑrtringen";"Baden-WÅrttemberg"
"7585";7319;"2000-2018";18;8.91565007719741;48.6490070960852;"GÑrtringen";"Baden-WÅrttemberg"
"7586";7320;"1900-2018";18;9.0822929563999;48.6490076704738;"Bîblingen";"Baden-WÅrttemberg"
"7587";7320;"2000-2018";19;9.0822929563999;48.6490076704738;"Bîblingen";"Baden-WÅrttemberg"
"7588";7320;"1980-1999";17;9.0822929563999;48.6490076704738;"Bîblingen";"Baden-WÅrttemberg"
"7589";7321;"2000-2018";17;9.24893583860042;48.6490082792784;"Filderstadt";"Baden-WÅrttemberg"
"7590";7321;"1980-1999";19;9.24893583860042;48.6490082792784;"Filderstadt";"Baden-WÅrttemberg"
"7591";7321;"1900-2018";18;9.24893583860042;48.6490082792784;"Filderstadt";"Baden-WÅrttemberg"
"7592";7322;"1980-1999";19;9.41557872405828;48.6490089225176;"Kirchheim u. Teck";"Baden-WÅrttemberg"
"7593";7322;"2000-2018";17;9.41557872405828;48.6490089225176;"Kirchheim u. Teck";"Baden-WÅrttemberg"
"7594";7322;"1900-2018";19;9.41557872405828;48.6490089225176;"Kirchheim u. Teck";"Baden-WÅrttemberg"
"7595";7323;"2000-2018";13;9.58222161293675;48.6490096001616;"Weilheim an der Teck";"Baden-WÅrttemberg"
"7596";7323;"1980-1999";13;9.58222161293675;48.6490096001616;"Weilheim an der Teck";"Baden-WÅrttemberg"
"7597";7323;"1900-2018";12;9.58222161293675;48.6490096001616;"Weilheim an der Teck";"Baden-WÅrttemberg"
"7598";7324;"2000-2018";14;9.74886450545202;48.6490103122261;"Geislingen an der Steige (West)";"Baden-WÅrttemberg"
"7599";7324;"1900-2018";13;9.74886450545202;48.6490103122261;"Geislingen an der Steige (West)";"Baden-WÅrttemberg"
"7600";7324;"1980-1999";13;9.74886450545202;48.6490103122261;"Geislingen an der Steige (West)";"Baden-WÅrttemberg"
"7601";7325;"1900-2018";14;9.91550740181754;48.649011058708;"Geislingen an der Steige (Ost)";"Baden-WÅrttemberg"
"7602";7325;"2000-2018";15;9.91550740181754;48.649011058708;"Geislingen an der Steige (Ost)";"Baden-WÅrttemberg"
"7603";7325;"1980-1999";13;9.91550740181754;48.649011058708;"Geislingen an der Steige (Ost)";"Baden-WÅrttemberg"
"7604";7326;"2000-2018";15;10.0821503022487;48.6490118396192;"Heidenheim an der Brenz";"Baden-WÅrttemberg"
"7605";7326;"1900-2018";14;10.0821503022487;48.6490118396192;"Heidenheim an der Brenz";"Baden-WÅrttemberg"
"7606";7326;"1980-1999";12;10.0821503022487;48.6490118396192;"Heidenheim an der Brenz";"Baden-WÅrttemberg"
"7607";7327;"1900-2018";16;10.248793206908;48.6490126549863;"Giengen an der Brenz";"Bayern"
"7608";7327;"2000-2018";15;10.248793206908;48.6490126549863;"Giengen an der Brenz";"Bayern"
"7609";7327;"1980-1999";13;10.248793206908;48.6490126549863;"Giengen an der Brenz";"Bayern"
"7610";7328;"2000-2018";11;10.4154361160581;48.6490135048514;"Wittislingen";"Bayern"
"7611";7328;"1980-1999";12;10.4154361160581;48.6490135048514;"Wittislingen";"Bayern"
"7612";7328;"1900-2018";12;10.4154361160581;48.6490135048514;"Wittislingen";"Bayern"
"7613";7329;"2000-2018";5;10.5820790298685;48.6490143893;"HîchstÑdt a.d.Donau";"Bayern"
"7614";7329;"1980-1999";11;10.5820790298685;48.6490143893;"HîchstÑdt a.d.Donau";"Bayern"
"7615";7329;"1900-2018";11;10.5820790298685;48.6490143893;"HîchstÑdt a.d.Donau";"Bayern"
"7616";7330;"2000-2018";13;10.7487219486139;48.6490153084089;"Mertingen";"Bayern"
"7617";7330;"1900-2018";15;10.7487219486139;48.6490153084089;"Mertingen";"Bayern"
"7618";7330;"1980-1999";13;10.7487219486139;48.6490153084089;"Mertingen";"Bayern"
"7619";7331;"2000-2018";13;10.9153648724961;48.6490162623328;"Rain";"Bayern"
"7620";7331;"1900-2018";13;10.9153648724961;48.6490162623328;"Rain";"Bayern"
"7621";7331;"1980-1999";11;10.9153648724961;48.6490162623328;"Rain";"Bayern"
"7622";7332;"1900-2018";14;11.0820078017708;48.6490172512465;"Burgheim SÅd";"Bayern"
"7623";7332;"1980-1999";13;11.0820078017708;48.6490172512465;"Burgheim SÅd";"Bayern"
"7624";7332;"2000-2018";12;11.0820078017708;48.6490172512465;"Burgheim SÅd";"Bayern"
"7625";7333;"1980-1999";11;11.2486507367051;48.6490182754026;"Karlshuld";"Bayern"
"7626";7333;"2000-2018";15;11.2486507367051;48.6490182754026;"Karlshuld";"Bayern"
"7627";7333;"1900-2018";16;11.2486507367051;48.6490182754026;"Karlshuld";"Bayern"
"7628";7334;"2000-2018";14;11.4152936775534;48.6490193351008;"Reichertshofen";"Bayern"
"7629";7334;"1900-2018";14;11.4152936775534;48.6490193351008;"Reichertshofen";"Bayern"
"7630";7334;"1980-1999";10;11.4152936775534;48.6490193351008;"Reichertshofen";"Bayern"
"7631";7335;"2000-2018";13;11.5819366246357;48.6490204307621;"Geisenfeld";"Bayern"
"7632";7335;"1900-2018";13;11.5819366246357;48.6490204307621;"Geisenfeld";"Bayern"
"7633";7335;"1980-1999";11;11.5819366246357;48.6490204307621;"Geisenfeld";"Bayern"
"7634";7336;"1900-2018";12;11.7485795782651;48.6490215628473;"Mainburg";"Bayern"
"7635";7336;"2000-2018";4;11.7485795782651;48.6490215628473;"Mainburg";"Bayern"
"7636";7336;"1980-1999";12;11.7485795782651;48.6490215628473;"Mainburg";"Bayern"
"7637";7337;"1980-1999";6;11.915222538815;48.6490227319387;"Pfeffenhausen";"Bayern"
"7638";7337;"2000-2018";7;11.915222538815;48.6490227319387;"Pfeffenhausen";"Bayern"
"7639";7337;"1900-2018";8;11.915222538815;48.6490227319387;"Pfeffenhausen";"Bayern"
"7640";7338;"2000-2018";5;12.081865506661;48.6490239387532;"Hohenthann";"Bayern"
"7641";7338;"1900-2018";7;12.081865506661;48.6490239387532;"Hohenthann";"Bayern"
"7642";7338;"1980-1999";7;12.081865506661;48.6490239387532;"Hohenthann";"Bayern"
"7643";7339;"2000-2018";13;12.2485084822354;48.6490251841169;"Ergoldsbach";"Bayern"
"7644";7339;"1900-2018";13;12.2485084822354;48.6490251841169;"Ergoldsbach";"Bayern"
"7645";7339;"1980-1999";13;12.2485084822354;48.6490251841169;"Ergoldsbach";"Bayern"
"7646";7340;"2000-2018";16;12.415151466042;48.6490264690365;"Dingolfing West";"Bayern"
"7647";7340;"1900-2018";17;12.415151466042;48.6490264690365;"Dingolfing West";"Bayern"
"7648";7340;"1980-1999";17;12.415151466042;48.6490264690365;"Dingolfing West";"Bayern"
"7649";7341;"1980-1999";13;12.5817944586299;48.6490277946582;"Dingolfing Ost";"Bayern"
"7650";7341;"2000-2018";16;12.5817944586299;48.6490277946582;"Dingolfing Ost";"Bayern"
"7651";7341;"1900-2018";15;12.5817944586299;48.6490277946582;"Dingolfing Ost";"Bayern"
"7652";7342;"1980-1999";13;12.7484374606082;48.6490291623107;"Landau a.d.Isar";"Bayern"
"7653";7342;"2000-2018";15;12.7484374606082;48.6490291623107;"Landau a.d.Isar";"Bayern"
"7654";7342;"1900-2018";15;12.7484374606082;48.6490291623107;"Landau a.d.Isar";"Bayern"
"7655";7343;"2000-2018";9;12.9150804726745;48.6490305735541;"Eichendorf";"Bayern"
"7656";7343;"1900-2018";12;12.9150804726745;48.6490305735541;"Eichendorf";"Bayern"
"7657";7343;"1980-1999";11;12.9150804726745;48.6490305735541;"Eichendorf";"Bayern"
"7658";7344;"2000-2018";16;13.081723495575;48.6490320301481;"Pleinting";"Bayern"
"7659";7344;"1900-2018";17;13.081723495575;48.6490320301481;"Pleinting";"Bayern"
"7660";7344;"1980-1999";16;13.081723495575;48.6490320301481;"Pleinting";"Bayern"
"7661";7345;"1900-2018";13;13.2483665302356;48.6490335340878;"Vilshofen";"Bayern"
"7662";7345;"1980-1999";12;13.2483665302356;48.6490335340878;"Vilshofen";"Bayern"
"7663";7345;"2000-2018";12;13.2483665302356;48.6490335340878;"Vilshofen";"Bayern"
"7664";7346;"1980-1999";15;13.4150095776505;48.6490350876635;"Hutthurm";"Bayern"
"7665";7346;"1900-2018";17;13.4150095776505;48.6490350876635;"Hutthurm";"Bayern"
"7666";7346;"2000-2018";16;13.4150095776505;48.6490350876635;"Hutthurm";"Bayern"
"7667";7347;"2000-2018";16;13.5816526389495;48.6490366934137;"Hauzenberg";"Bayern"
"7668";7347;"1980-1999";13;13.5816526389495;48.6490366934137;"Hauzenberg";"Bayern"
"7669";7347;"1900-2018";17;13.5816526389495;48.6490366934137;"Hauzenberg";"Bayern"
"7670";7348;"1900-2018";13;13.7482957153513;48.6490383542272;"Wegscheid";"Bayern"
"7671";7348;"2000-2018";10;13.7482957153513;48.6490383542272;"Wegscheid";"Bayern"
"7672";7348;"1980-1999";11;13.7482957153513;48.6490383542272;"Wegscheid";"Bayern"
"7673";7349;"1900-2018";2;13.9149388083399;48.6490400733019;NA;NA
"7674";7349;"2000-2018";2;13.9149388083399;48.6490400733019;NA;NA
"7675";7412;"1980-1999";18;7.74915042176297;48.5490154547303;"Kehl";"Baden-WÅrttemberg"
"7676";7412;"1900-2018";18;7.74915042176297;48.5490154547303;"Kehl";"Baden-WÅrttemberg"
"7677";7412;"2000-2018";16;7.74915042176297;48.5490154547303;"Kehl";"Baden-WÅrttemberg"
"7678";7413;"1980-1999";15;7.9157933323498;48.549015787647;"Kehl";"Baden-WÅrttemberg"
"7679";7413;"2000-2018";17;7.9157933323498;48.549015787647;"Kehl";"Baden-WÅrttemberg"
"7680";7413;"1900-2018";17;7.9157933323498;48.549015787647;"Kehl";"Baden-WÅrttemberg"
"7681";7414;"2000-2018";12;8.08243624454996;48.5490161550304;"Oberkirch";"Baden-WÅrttemberg"
"7682";7414;"1980-1999";13;8.08243624454996;48.5490161550304;"Oberkirch";"Baden-WÅrttemberg"
"7683";7414;"1900-2018";12;8.08243624454996;48.5490161550304;"Oberkirch";"Baden-WÅrttemberg"
"7684";7415;"1900-2018";10;8.24907915855881;48.5490165568469;"Seebach";"Baden-WÅrttemberg"
"7685";7415;"2000-2018";10;8.24907915855881;48.5490165568469;"Seebach";"Baden-WÅrttemberg"
"7686";7415;"1980-1999";10;8.24907915855881;48.5490165568469;"Seebach";"Baden-WÅrttemberg"
"7687";7416;"1980-1999";9;8.41572207456492;48.5490169930761;"Baiersbronn";"Baden-WÅrttemberg"
"7688";7416;"1900-2018";10;8.41572207456492;48.5490169930761;"Baiersbronn";"Baden-WÅrttemberg"
"7689";7416;"2000-2018";11;8.41572207456492;48.5490169930761;"Baiersbronn";"Baden-WÅrttemberg"
"7690";7417;"1980-1999";14;8.58236499280131;48.5490174637047;"Altensteig";"Baden-WÅrttemberg"
"7691";7417;"2000-2018";13;8.58236499280131;48.5490174637047;"Altensteig";"Baden-WÅrttemberg"
"7692";7417;"1900-2018";14;8.58236499280131;48.5490174637047;"Altensteig";"Baden-WÅrttemberg"
"7693";7418;"1980-1999";14;8.74900791345255;48.5490179687168;"Nagold";"Baden-WÅrttemberg"
"7694";7418;"2000-2018";12;8.74900791345255;48.5490179687168;"Nagold";"Baden-WÅrttemberg"
"7695";7418;"1900-2018";14;8.74900791345255;48.5490179687168;"Nagold";"Baden-WÅrttemberg"
"7696";7419;"2000-2018";20;8.91565083673497;48.5490185081247;"Herrenberg";"Baden-WÅrttemberg"
"7697";7419;"1980-1999";17;8.91565083673497;48.5490185081247;"Herrenberg";"Baden-WÅrttemberg"
"7698";7419;"1900-2018";19;8.91565083673497;48.5490185081247;"Herrenberg";"Baden-WÅrttemberg"
"7699";7420;"2000-2018";18;9.08229376284621;48.5490190818977;"TÅbingen";"Baden-WÅrttemberg"
"7700";7420;"1980-1999";16;9.08229376284621;48.5490190818977;"TÅbingen";"Baden-WÅrttemberg"
"7701";7420;"1900-2018";19;9.08229376284621;48.5490190818977;"TÅbingen";"Baden-WÅrttemberg"
"7702";7421;"1980-1999";14;9.24893669197742;48.5490196900309;"Metzingen";"Baden-WÅrttemberg"
"7703";7421;"2000-2018";16;9.24893669197742;48.5490196900309;"Metzingen";"Baden-WÅrttemberg"
"7704";7421;"1900-2018";15;9.24893669197742;48.5490196900309;"Metzingen";"Baden-WÅrttemberg"
"7705";7422;"1980-1999";13;9.41557962432618;48.5490203325455;"Lenningen";"Baden-WÅrttemberg"
"7706";7422;"2000-2018";15;9.41557962432618;48.5490203325455;"Lenningen";"Baden-WÅrttemberg"
"7707";7422;"1900-2018";14;9.41557962432618;48.5490203325455;"Lenningen";"Baden-WÅrttemberg"
"7708";7423;"1980-1999";9;9.58222256010873;48.5490210094191;"Wiesensteig";"Baden-WÅrttemberg"
"7709";7423;"1900-2018";9;9.58222256010873;48.5490210094191;"Wiesensteig";"Baden-WÅrttemberg"
"7710";7423;"2000-2018";10;9.58222256010873;48.5490210094191;"Wiesensteig";"Baden-WÅrttemberg"
"7711";7424;"1980-1999";12;9.7488654995095;48.5490217206583;"Deggingen";"Baden-WÅrttemberg"
"7712";7424;"2000-2018";14;9.7488654995095;48.5490217206583;"Deggingen";"Baden-WÅrttemberg"
"7713";7424;"1900-2018";13;9.7488654995095;48.5490217206583;"Deggingen";"Baden-WÅrttemberg"
"7714";7425;"2000-2018";15;9.91550844276128;48.5490224662666;"Lonsee";"Baden-WÅrttemberg"
"7715";7425;"1900-2018";14;9.91550844276128;48.5490224662666;"Lonsee";"Baden-WÅrttemberg"
"7716";7425;"1980-1999";13;9.91550844276128;48.5490224662666;"Lonsee";"Baden-WÅrttemberg"
"7717";7426;"2000-2018";12;10.0821513900524;48.5490232462545;"Langenau";"Baden-WÅrttemberg"
"7718";7426;"1980-1999";12;10.0821513900524;48.5490232462545;"Langenau";"Baden-WÅrttemberg"
"7719";7426;"1900-2018";13;10.0821513900524;48.5490232462545;"Langenau";"Baden-WÅrttemberg"
"7720";7427;"2000-2018";14;10.248794341578;48.5490240606461;"Sontheim an der Brenz";"Bayern"
"7721";7427;"1900-2018";14;10.248794341578;48.5490240606461;"Sontheim an der Brenz";"Bayern"
"7722";7427;"1980-1999";14;10.248794341578;48.5490240606461;"Sontheim an der Brenz";"Bayern"
"7723";7428;"2000-2018";8;10.4154372975781;48.5490249094728;"Dillingen a.d.Donau West";"Bayern"
"7724";7428;"1980-1999";13;10.4154372975781;48.5490249094728;"Dillingen a.d.Donau West";"Bayern"
